日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
2018/11/12,外資及陸資,151153,96868,152326857,320842,144608,92974,141326977,300895,6545,3894,10999880,19947.0,111038,204568,150655741,1321020,62320,171781,69579533,1119860,48718,32787,81076208,201160
2018/11/13,自營商,71385,409470,68833098,913409,70611,443742,68105477,952585,774,-34272,727621,-39176.0,86154,247657,41937276,1091036,102600,341346,41909915,1148882,-16446,-93689,27361,-57846
2018/11/13,投信,294,14,565703,2,1079,0,2084219,0,-785,14,-1518516,2.0,5969,270,7225717,491,38206,430,67468186,2685,-32237,-160,-60242469,-2194
2018/11/13,外資及陸資,214275,178180,216420367,591585,215181,172778,213286222,567427,-906,5402,3134145,24158.0,107035,216480,149010527,1468711,59223,178291,65430920,1281075,47812,38189,83579607,187636
2018/11/14,自營商,52865,348995,49007571,543435,51495,346730,47453584,559342,1370,2265,1553987,-15907.0,87392,193916,44121495,935282,102467,276960,42540230,1010620,-15075,-83044,1581265,-75338
2018/11/14,投信,551,170,1076878,322,116,1702,28369,5668,435,-1532,1048509,-5346.0,5991,269,7291573,567,37793,1961,66744440,8789,-31802,-1692,-59452867,-8222
2018/11/14,外資及陸資,168184,139672,171596490,380917,164278,143266,168340265,384071,3906,-3594,3256225,-3154.0,110370,209321,150924183,1390584,58692,167701,63704661,1189269,51678,41620,87219522,201315
2018/11/15,自營商,63534,227651,61177707,527479,62605,226835,60461374,542481,929,816,716333,-15002.0,89033,215911,45020963,923219,103170,298111,42685228,1026292,-14137,-82200,2335735,-103073
2018/11/15,投信,4454,0,8007638,0,4545,700,7714555,3340,-91,-700,293083,-3340.0,5963,269,7282616,346,37856,2661,66801548,10348,-31893,-2392,-59518932,-10002
2018/11/15,外資及陸資,203163,130526,218817992,448642,200634,128282,216736502,443525,2529,2244,2081490,5117.0,109798,218313,150732630,1338278,55630,174449,60907639,1122801,54168,43864,89824991,215477
2018/11/16,自營商,58158,222917,55922412,524946,65162,235346,56662618,531286,-7004,-12429,-740206,-6340.0,82427,224657,41930041,968090,102683,319268,40312025,1061158,-20256,-94611,1618016,-93068
2018/11/16,投信,7820,1400,14373496,3190,8068,1375,14757305,5719,-248,25,-383809,-2529.0,5949,269,7223843,356,38090,2636,66855558,12829,-32141,-2367,-59631715,-12473
2018/11/16,外資及陸資,198420,130598,217760262,470509,205039,134761,227647481,474059,-6619,-4163,-9887219,-3550.0,107442,219601,149905876,1391485,59917,179900,70345129,1194298,47525,39701,79560747,197187
2018/11/19,自營商,50232,195196,48119835,360333,52461,185274,49407590,316447,-2229,9922,-1287755,43886.0,81575,240649,41410891,938947,103676,325309,41037655,983743,-22101,-84660,373236,-44796
2018/11/19,投信,16777,63,30695930,425,16363,60,29915877,319,414,3,780053,106.0,5957,269,7260218,124,37684,2633,66302092,9029,-31727,-2364,-59041874,-8905
2018/11/19,外資及陸資,168572,93819,204564994,293265,164145,92677,200033642,306392,4427,1142,4531352,-13127.0,119907,225935,174020109,1324063,67970,185092,89683605,1140544,51937,40843,84336504,183519
2018/11/20,自營商,66151,320759,67695306,513488,66984,334869,67838227,549574,-833,-14110,-142921,-36086.0,80028,248272,42147622,988840,103454,347153,41900539,1049440,-23426,-98881,247083,-60600
2018/11/20,投信,14559,1029,20583484,3918,14788,0,21340803,0,-229,1029,-757319,3918.0,5911,269,7094502,138,37867,1604,66361636,6697,-31956,-1335,-59267134,-6559
2018/11/20,外資及陸資,202591,127199,266478230,349220,206404,127765,269077743,340952,-3813,-566,-2599513,8268.0,117060,226726,176219484,1436001,71939,186450,95250617,1287203,45121,40276,80968867,148798
2018/11/21,自營商,81030,427861,79384405,654399,82557,421332,81029280,654282,-1527,6529,-1644875,117.0,48389,99440,27621601,445009,67518,133943,28974328,649000,-19129,-34503,-1352727,-203991
2018/11/21,投信,245,1383,471392,5359,224,1035,423568,3541,21,348,47824,1818.0,5861,270,7015756,837,37836,957,66419441,3762,-31975,-687,-59403685,-2925
2018/11/21,外資及陸資,169526,135392,203095718,361854,167365,135254,197853787,353963,2161,138,5241931,7891.0,81281,121303,136269035,947970,42026,82806,52060948,661805,39255,38497,84208087,286165
2018/11/22,自營商,32714,130486,24978667,322991,30099,127130,24340534,330068,2615,3356,638133,-7077.0,50908,115382,28943353,449917,67332,146532,29686210,647990,-16424,-31150,-742857,-198073
2018/11/22,投信,84,0,163366,0,4,300,7769,2711,80,-300,155597,-2711.0,5914,270,7106855,720,37809,1257,66261900,5815,-31895,-987,-59155045,-5095
2018/11/22,外資及陸資,102042,51751,103745993,182891,104762,50302,106388933,184293,-2720,1449,-2642940,-1402.0,80719,127406,132083205,923278,44184,87460,50631579,649736,36535,39946,81451626,273542
2018/11/23,自營商,40271,203423,33811261,480012,43076,200846,37012914,455380,-2805,2577,-3201653,24632.0,53357,135437,27657419,551057,72580,164042,31576835,726552,-19223,-28605,-3919416,-175495
2018/11/23,投信,205,0,394656,0,91,0,175187,0,114,0,219469,0.0,5910,270,7031164,1103,37691,1257,65428558,6835,-31781,-987,-58397394,-5732
2018/11/23,外資及陸資,108969,71684,111815625,247345,108254,71014,111913126,256199,715,670,-97501,-8854.0,82424,136088,131249850,1069110,45174,95472,50633676,781251,37250,40616,80616174,287859
2018/11/26,自營商,60245,307287,57149113,615395,55693,297754,55863664,582715,4552,9533,1285449,32680.0,56630,157901,26707289,494373,70602,177025,29363502,630411,-13972,-19124,-2656213,-136038
2018/11/26,投信,600,0,1156875,0,114,0,223123,0,486,0,933752,0.0,5914,270,7140242,428,37209,1257,65483634,4699,-31295,-987,-58343392,-4271
2018/11/26,外資及陸資,151950,122518,159573307,369544,148066,118882,152501181,352140,3884,3636,7072126,17404.0,87014,142380,140743954,843361,45892,98128,51790502,594366,41122,44252,88953452,248995
2018/11/27,自營商,51566,336579,48077619,520309,48151,382960,40456906,619098,3415,-46381,7620713,-98789.0,60507,151609,32012142,437161,70926,217195,26965604,661945,-10419,-65586,5046538,-224784
2018/11/27,投信,421,0,247924,0,5,0,9726,0,416,0,238198,0.0,5953,270,7192404,392,36832,1257,65122215,3844,-30879,-987,-57929811,-3452
2018/11/27,外資及陸資,135827,110571,135666292,312490,146366,115050,151385016,320109,-10539,-4479,-15718724,-7619.0,82921,144137,134301875,834185,52344,104364,61398791,601329,30577,39773,72903084,232856
2018/11/28,自營商,61237,466870,55880735,751524,65890,418378,59514153,691330,-4653,48492,-3633418,60194.0,61601,119258,29991267,439117,76579,165695,28533773,602204,-14978,-46437,1457494,-163087
2018/11/28,投信,959,178,1726383,251,55,1230,84748,3010,904,-1052,1641635,-2759.0,5918,268,7233509,448,35893,1607,64292673,7254,-29975,-1339,-57059164,-6806
2018/11/28,外資及陸資,167767,130047,173073756,316942,157298,129117,159011364,314466,10469,930,14062392,2476.0,93085,133019,145729556,734992,52033,87749,57634291,512096,41052,45270,88095265,222896
2018/11/29,自營商,47477,207821,40873443,609381,51009,196387,43766828,538815,-3532,11434,-2893385,70566.0,59674,145444,27844867,544968,77842,180411,29233504,633280,-18168,-34967,-1388637,-88312
2018/11/29,投信,236,0,468879,0,125,0,247380,0,111,0,221499,0.0,5906,268,7213577,394,35770,1607,64104600,6925,-29864,-1339,-56891023,-6531
2018/11/29,外資及陸資,153293,85576,160152805,322114,152655,88904,162461193,331649,638,-3328,-2308388,-9535.0,95726,143072,146702440,756683,54034,101130,60807907,556176,41692,41942,85894533,200507
2018/11/30,自營商,44445,171377,39453102,501633,47089,183158,36130197,568686,-2644,-11781,3322905,-67053.0,58599,158172,30688604,578201,79162,204925,28761067,732238,-20563,-46753,1927537,-154037
2018/11/30,投信,46,1050,88710,1849,797,1775,1569485,7698,-751,-725,-1480775,-5849.0,5814,268,7016527,457,36429,2332,65248244,14001,-30615,-2064,-58231717,-13544
2018/11/30,外資及陸資,140492,80749,142487973,308159,145926,83002,152162173,312267,-5434,-2253,-9674200,-4108.0,93110,147596,140394670,809237,56849,107907,64358170,612445,36261,39689,76036500,196792
2018/12/03,自營商,54263,416686,50992048,949879,58181,380760,54468850,790002,-3918,35926,-3476802,159877.0,61098,198331,32103133,675195,85138,209179,33606131,746163,-24040,-10848,-1502998,-70968
2018/12/03,投信,1669,0,3379965,0,83,0,166637,0,1586,0,3213328,0.0,5749,268,7077235,93,34777,2332,63662136,9661,-29028,-2064,-56584901,-9568
2018/12/03,外資及陸資,144955,111806,154646920,410632,138755,109342,146220482,418956,6200,2464,8426438,-8324.0,100430,158787,156791801,756142,58003,116634,70202525,474655,42427,42153,86589276,281487
2018/12/04,自營商,42834,286994,40128224,464095,43217,318786,36101288,532526,-383,-31792,4026936,-68431.0,60389,200764,34670327,621117,84659,243404,32164902,742474,-24270,-42640,2505425,-121357
2018/12/04,投信,24,0,47009,0,1330,0,2519238,0,-1306,0,-2472229,0.0,5634,268,6794055,93,35968,2332,65408569,8191,-30334,-2064,-58614514,-8098
2018/12/04,外資及陸資,121376,103520,128410164,297445,129078,111337,139327706,329272,-7702,-7817,-10917542,-31827.0,91645,152685,142355049,671631,56896,118349,67332127,485988,34749,34336,75022922,185643
2018/12/05,自營商,49475,465234,52285300,820489,57659,504808,56713877,872206,-8184,-39574,-4428577,-51717.0,56170,166719,31213022,610175,88698,206676,33107827,722318,-32528,-39957,-1894805,-112143
2018/12/05,投信,108,1232,75476,1096,1268,1659,2507077,7286,-1160,-427,-2431601,-6190.0,5604,272,6624872,570,37098,2763,66710812,15100,-31494,-2491,-60085940,-14530
2018/12/05,外資及陸資,150618,170592,167762860,467689,151288,170756,168591272,476369,-670,-164,-828412,-8680.0,88830,145356,136299522,668373,54667,111914,63355226,592640,34163,33442,72944296,75733
2018/12/06,自營商,61726,363522,56132418,1130415,60457,375560,55895677,1020005,1269,-12038,236741,110410.0,60284,193990,34339458,938681,91246,245957,35925977,893567,-30962,-51967,-1586519,45114
2018/12/06,投信,146,0,244600,0,1539,0,2973590,0,-1393,0,-2728990,0.0,5684,272,6643455,1502,38571,2763,68208369,25365,-32887,-2491,-61564914,-23863
2018/12/06,外資及陸資,169724,122545,171598594,627969,176608,130089,181492764,733424,-6884,-7544,-9894170,-105455.0,85806,153883,127396729,967829,58527,127985,65824023,1073751,27279,25898,61572706,-105922
2018/12/07,自營商,45352,258431,39748838,691535,46339,238937,39966681,630361,-987,19494,-217843,61174.0,59613,233752,34409643,922094,91346,266213,36237219,847459,-31733,-32461,-1827576,74635
2018/12/07,投信,1118,0,2178793,0,25,0,48784,0,1093,0,2130009,0.0,5700,272,6718606,890,37494,2763,66621875,19386,-31794,-2491,-59903269,-18496
2018/12/07,外資及陸資,180245,118879,195372428,581801,167590,115231,181799743,565012,12655,3648,13572685,16789.0,95205,165665,138404139,982884,55287,136119,62711141,1028173,39918,29546,75692998,-45289
2018/12/10,自營商,49456,273004,41580214,704633,51492,288249,44609911,719243,-2036,-15245,-3029697,-14610.0,61224,248232,34036042,1063284,95179,295958,38871426,963615,-33955,-47726,-4835384,99669
2018/12/10,投信,55,215,30124,1967,413,0,794891,0,-358,215,-764767,1967.0,5646,272,6533838,1385,37798,2548,66464213,23507,-32152,-2276,-59930375,-22122
2018/12/10,外資及陸資,170222,119133,182021311,458641,171813,109782,183016024,415569,-1591,9351,-994713,43072.0,92466,185043,134483621,1235147,54150,146146,60707126,1300367,38316,38897,73776495,-65220
2018/12/11,自營商,53797,299378,47251812,594937,53302,321069,43835408,645968,495,-21691,3416404,-51031.0,62807,252574,37361835,921850,96885,321991,38809921,893040,-34078,-69417,-1448086,28810
2018/12/11,投信,946,70,1832889,448,33,0,63813,0,913,70,1769076,448.0,5646,272,6575032,642,36885,2478,65120763,17609,-31239,-2206,-58545731,-16967
2018/12/11,外資及陸資,169194,130902,181211790,414973,168450,128339,183034632,400856,744,2563,-1822842,14117.0,91636,190632,133008919,1118661,52576,149172,60583507,1130216,39060,41460,72425412,-11555
2018/12/12,自營商,61582,446049,55727646,674062,59164,427291,54483330,683588,2418,18758,1244316,-9526.0,63925,194091,38737256,721791,95625,256099,38892858,767007,-31700,-62008,-155602,-45216
2018/12/12,投信,318,344,565938,952,0,180,0,4,318,164,565938,948.0,5675,265,6715735,322,36596,2307,65463242,9774,-30921,-2042,-58747507,-9452
2018/12/12,外資及陸資,166859,158208,185990411,411213,162464,159220,179472669,401680,4395,-1012,6517742,9533.0,88714,174019,133305355,927756,48269,137187,53403595,850703,40445,36832,79901760,77053
2018/12/13,自營商,47208,228711,35326625,446338,46205,209234,35381733,429899,1003,19477,-55108,16439.0,65293,213997,38270320,697348,95843,256391,38499049,736724,-30550,-42394,-228729,-39376
2018/12/13,投信,3398,0,5960389,0,4160,0,7451512,0,-762,0,-1491123,0.0,5677,265,6747952,174,37360,2307,67210803,7431,-31683,-2042,-60462851,-7257
2018/12/13,外資及陸資,142902,74996,154531754,264920,138410,81261,148934531,261514,4492,-6265,5597223,3406.0,92982,175837,139817526,873354,48045,145270,54013499,768358,44937,30567,85804027,104996
2018/12/14,自營商,62079,269566,58946750,609312,65423,298349,57624306,688817,-3344,-28783,1322444,-79505.0,68779,218629,41141891,721026,102679,289776,40035687,795858,-33900,-71147,1106204,-74832
2018/12/14,投信,6389,257,11681191,37,7609,0,13992613,0,-1220,257,-2311422,37.0,5661,265,6627663,348,38564,2050,68642211,10746,-32903,-1785,-62014548,-10398
2018/12/14,外資及陸資,164161,128832,184284634,451394,170824,130117,194472311,457471,-6663,-1285,-10187677,-6077.0,88087,178165,130443725,974006,49813,148883,55945911,943191,38274,29282,74497814,30815
2018/12/17,自營商,53305,301603,48508461,570437,55177,270751,53093455,464247,-1872,30852,-4584994,106190.0,67505,247489,38283281,714853,103130,287624,41731159,707734,-35625,-40135,-3447878,7119
2018/12/17,投信,18528,0,33574889,0,18546,0,33631754,0,-18,0,-56865,0.0,5811,265,7002736,97,38732,2050,69488010,6587,-32921,-1785,-62485274,-6490
2018/12/17,外資及陸資,164438,118903,196191768,349826,156511,117705,185905708,330995,7927,1198,10286060,18831.0,94835,182477,140457380,891962,48634,152087,55140972,809343,46201,30390,85316408,82619
2018/12/18,自營商,66149,311929,62851765,500775,64264,340293,61944678,605444,1885,-28364,907087,-104669.0,68866,241710,41418000,682587,102606,310264,43933118,788818,-33740,-68554,-2515118,-106231
2018/12/18,投信,14946,400,22687416,818,16115,0,25006527,0,-1169,400,-2319111,818.0,5793,265,6904181,131,39882,1650,71180763,8034,-34089,-1385,-64276582,-7903
2018/12/18,外資及陸資,202231,134455,264751716,466333,209466,136389,270704592,485592,-7235,-1934,-5952876,-19259.0,94485,180998,145864849,924945,55489,152542,67181711,902128,38996,28456,78683138,22817
2018/12/19,自營商,58346,310021,51716449,489040,58713,305825,53344329,460945,-367,4196,-1627880,28095.0,43097,89196,27766480,438343,68992,113418,28386231,505958,-25895,-24222,-619751,-67615
2018/12/19,投信,426,266,682836,883,809,1749,1576864,4546,-383,-1483,-894028,-3663.0,5784,266,6922164,879,40273,1484,72521536,4350,-34489,-1218,-65599372,-3471
2018/12/19,外資及陸資,125128,103013,144642177,302062,117931,96140,133529801,257517,7197,6873,11112376,44545.0,80496,92958,127202331,711441,38161,64344,41065258,601069,42335,28614,86137073,110372
2018/12/20,自營商,41293,190921,34372124,517080,40448,194645,34487622,519090,845,-3724,-115498,-2010.0,48608,121618,28925913,568818,73676,149576,29653617,613677,-25068,-27958,-727704,-44859
2018/12/20,投信,0,0,0,0,1361,0,2622468,0,-1361,0,-2622468,0.0,5759,266,6796413,1229,41609,1484,74291828,5496,-35850,-1218,-67495415,-4267
2018/12/20,外資及陸資,166541,90271,187524863,358275,174900,88712,194297189,352519,-8359,1559,-6772326,5756.0,81562,106704,125579917,839771,47586,76531,47152064,748886,33976,30173,78427853,90885
2018/12/21,自營商,49306,216975,41523585,570102,50098,241210,39551477,636996,-792,-24235,1972108,-66894.0,51954,126119,31739115,525110,77979,178127,30519365,621284,-26025,-52008,1219750,-96174
2018/12/21,投信,16,180,30717,489,435,0,836810,0,-419,180,-806093,489.0,5703,266,6697263,915,41972,1304,75132669,3258,-36269,-1038,-68435406,-2343
2018/12/21,外資及陸資,148922,94439,150516138,372665,150870,97793,153463298,376749,-1948,-3354,-2947160,-4084.0,80364,110044,122356804,820467,48336,83225,46745864,729460,32028,26819,75610940,91007
2018/12/22,自營商,22932,102893,15885540,245560,23235,104400,15852310,262628,-303,-1507,33230,-17068.0,53703,133500,32018022,587912,80028,187081,30798301,683802,-26325,-53581,1219721,-95890
2018/12/22,投信,16,0,30719,0,748,220,1434373,1864,-732,-220,-1403654,-1864.0,5700,266,6640016,1225,42701,1524,75973065,6223,-37001,-1258,-69333049,-4998
2018/12/22,外資及陸資,60908,35286,66513206,119273,68917,35921,74807656,121750,-8009,-635,-8294450,-2477.0,81590,109821,122599900,874004,57571,83637,55810941,814483,24019,26184,66788959,59521
2018/12/24,自營商,27287,137655,17068980,265769,29395,144469,17372323,276733,-2108,-6814,-303343,-10964.0,53693,133005,32149473,543626,82138,193480,31245243,634698,-28445,-60475,904230,-91072
2018/12/24,投信,5,0,9615,0,523,0,1005720,0,-518,0,-996105,0.0,5705,266,6673687,818,43224,1524,77230409,4297,-37519,-1258,-70556722,-3479
2018/12/24,外資及陸資,85576,48376,85636965,160260,85192,47665,83993073,141719,384,711,1643892,18541.0,80151,115783,118526559,851503,50948,88888,49883066,761672,29203,26895,68643493,89831
2018/12/25,自營商,49838,290337,42833403,692257,45819,318325,39316384,729553,4019,-27988,3517019,-37296.0,57292,154533,34935154,742499,81907,242865,30522023,857555,-24615,-88332,4413131,-115056
2018/12/25,投信,174,350,289922,2047,1718,0,3255159,0,-1544,350,-2965237,2047.0,5747,266,6657568,1377,44810,1174,79143988,4858,-39063,-908,-72486420,-3481
2018/12/25,外資及陸資,114550,103690,111628058,330638,117750,104638,114364283,332956,-3200,-948,-2736225,-2318.0,80797,122608,116947001,1043928,54791,96661,51974702,1009472,26006,25947,64972299,34456
2018/12/26,自營商,37556,366831,33187731,656599,37513,375209,36760050,578941,43,-8378,-3572319,77658.0,57067,114963,30572615,719231,81580,163489,29738224,777010,-24513,-48526,834391,-57779
2018/12/26,投信,4,879,7625,3739,1396,177,2637758,149,-1392,702,-2630133,3590.0,5601,268,6365752,1404,46056,474,81302791,1533,-40455,-206,-74937039,-129
2018/12/26,外資及陸資,104218,101324,110712255,246182,100489,92055,103061991,243859,3729,9269,7650264,2323.0,82846,114189,120326106,1094286,53023,89434,47852887,995311,29823,24755,72473219,98975
2018/12/27,自營商,39016,250690,33907755,618207,39029,233331,35034420,571630,-13,17359,-1126665,46577.0,60135,139958,33551259,633503,84673,171138,33772238,670026,-24538,-31180,-220979,-36523
2018/12/27,投信,1733,0,3333365,0,257,0,436312,0,1476,0,2897053,0.0,5644,268,6563125,619,44623,474,80028186,2208,-38979,-206,-73465061,-1589
2018/12/27,外資及陸資,161888,98513,175117712,355336,145464,107476,157001919,343930,16424,-8963,18115793,11406.0,89766,121454,131583049,925075,43519,105662,39531883,751318,46247,15792,92051166,173757
2018/12/28,自營商,27792,206489,23270957,451477,27745,188805,24176532,409041,47,17684,-905575,42436.0,62404,157158,35195964,648765,86940,170622,36342945,653579,-24536,-13464,-1146981,-4814
2018/12/28,投信,132,0,254998,0,83,2000,158827,3284,49,-2000,96171,-3284.0,5635,268,6570625,521,44565,2474,80216429,5566,-38930,-2206,-73645804,-5045
2018/12/28,外資及陸資,125800,91570,139429033,277190,124214,98521,137256937,278777,1586,-6951,2172096,-1587.0,90654,128875,133462724,914085,42815,120034,38914773,718859,47839,8841,94547951,195226
2019/01/02,自營商,61643,485114,61972004,796856,61717,554129,57575970,911306,-74,-69015,4396034,-114450.0,62397,122773,35442354,633744,86921,174491,32211832,680914,-24524,-51718,3230522,-47170
2019/01/02,投信,100,181,190670,328,322,179,608085,2,-222,2,-417415,326.0,5640,270,6485913,940,44792,474,79477256,1490,-39152,-204,-72991343,-550
2019/01/02,外資及陸資,156168,152384,181556532,402500,172089,156963,205757088,415110,-15921,-4579,-24200556,-12610.0,84081,122217,122840791,919167,52184,103486,53643595,844384,31897,18731,69197196,74783
2019/01/03,自營商,49631,266565,43002948,639509,52320,269119,42046271,611030,-2689,-2554,956677,28479.0,64874,159400,37543141,739758,91841,213725,33428628,737184,-26967,-54325,4114513,2574
2019/01/03,投信,2700,254,5108434,75,36,0,68112,0,2664,254,5040322,75.0,5627,270,6406118,1132,42115,220,73701518,932,-36488,50,-67295400,200
2019/01/03,外資及陸資,151687,95626,162454604,347417,150526,93540,165465650,350104,1161,2086,-3011046,-2687.0,85133,134845,119392536,984375,52075,114028,53890146,960420,33058,20817,65502390,23955
2019/01/04,自營商,65172,287990,53601508,758603,67516,326568,55203908,793996,-2344,-38578,-1602400,-35393.0,67090,167253,38010188,795175,96470,260106,35531571,809294,-29380,-92853,2478617,-14119
2019/01/04,投信,2160,0,4050382,0,342,171,640435,371,1818,-171,3409947,-371.0,5585,270,6283610,1347,40255,391,69629090,955,-34670,-121,-63345480,392
2019/01/04,外資及陸資,202511,128810,214017351,486225,203119,125787,219433316,485173,-608,3023,-5415965,1052.0,85243,140915,115229340,1055743,52796,117075,55719706,1064562,32447,23840,59509634,-8819
2019/01/07,自營商,61855,390135,53271884,778245,58295,340580,51241080,645135,3560,49555,2030804,133110.0,67612,209962,38008212,710359,93456,253216,33400503,623593,-25844,-43254,4607709,86766
2019/01/07,投信,3314,0,6345208,0,49,0,93193,0,3265,0,6252015,0.0,5626,270,6487179,417,37031,391,64905094,1907,-31405,-121,-58417915,-1490
2019/01/07,外資及陸資,180051,131974,202697737,412543,164496,134034,186212984,409911,15555,-2060,16484753,2632.0,94250,146253,129990112,817276,51054,124473,52620744,725912,43196,21780,77369368,91364
2019/01/08,自營商,46338,282696,38352672,476413,46126,283500,42019762,488590,212,-804,-3667090,-12177.0,68941,223423,38180787,678821,94435,267447,37230395,610910,-25494,-44024,950392,67911
2019/01/08,投信,2077,0,3974773,0,0,0,0,0,2077,0,3974773,0.0,5643,270,6513506,338,34971,391,60921386,1759,-29328,-121,-54407880,-1421
2019/01/08,外資及陸資,132369,107171,145597262,317015,134639,106001,149661072,302366,-2270,1170,-4063810,14649.0,91665,155117,125178530,824242,50739,132167,51936068,725703,40926,22950,73242462,98539
2019/01/09,自營商,81264,587787,70879357,905038,72641,504343,68005965,868393,8623,83444,2873392,36645.0,77069,165786,41060489,574386,92621,199992,37205627,521038,-15552,-34206,3854862,53348
2019/01/09,投信,2146,260,4172586,926,32,1449,62134,4229,2114,-1189,4110452,-3303.0,5659,263,6646951,335,32873,1573,57817131,7259,-27214,-1310,-51170180,-6924
2019/01/09,外資及陸資,170295,190725,191410207,494348,159086,181729,174022088,477287,11209,8996,17388119,17061.0,94961,156148,139741774,759559,46397,128179,47757438,568674,48564,27969,91984336,190885
2019/01/10,自營商,40265,168495,31738691,377612,41631,171328,33696876,396685,-1366,-2833,-1958185,-19073.0,77047,178755,40211337,586910,94319,215809,38316580,553841,-17272,-37054,1894757,33069
2019/01/10,投信,522,0,1010622,0,301,1100,273271,3246,221,-1100,737351,-3246.0,5673,263,6665686,302,32666,2673,57018853,10170,-26993,-2410,-50353167,-9868
2019/01/10,外資及陸資,128031,84033,138379653,313110,125211,85556,133463981,294693,2820,-1523,4915672,18417.0,94189,171814,138580149,825796,42798,145368,41848777,632434,51391,26446,96731372,193362
2019/01/11,自營商,58541,273434,50932609,563640,58237,245787,54376968,463625,304,27647,-3444359,100015.0,79518,219175,41869429,684599,96648,228576,43408903,560483,-17130,-9401,-1539474,124116
2019/01/11,投信,5082,43,8701659,403,3999,44,6541730,184,1083,-1,2159929,219.0,5614,263,6592197,158,31524,2674,55086877,7392,-25910,-2411,-48494680,-7234
2019/01/11,外資及陸資,156577,111374,181394003,372271,151208,108611,175480522,343464,5369,2763,5913481,28807.0,98947,182245,146383301,856435,42187,153036,43165831,611827,56760,29209,103217470,244608
2019/01/14,自營商,43883,190420,44831128,334033,43563,232164,40956523,447883,320,-41744,3874605,-113850.0,77831,204264,40788305,632639,94329,255479,38474905,604615,-16498,-51215,2313400,28024
2019/01/14,投信,19099,0,34415285,0,19169,0,34642478,0,-70,0,-227193,0.0,5576,263,6473719,158,31556,2674,54889521,8068,-25980,-2411,-48415802,-7910
2019/01/14,外資及陸資,145268,93669,178436694,283133,155679,98359,191161150,298522,-10411,-4690,-12724456,-15389.0,91331,189511,135825429,886937,44982,164992,45955899,696464,46349,24519,89869530,190473
2019/01/15,自營商,72119,397157,75865584,677481,74577,354770,80719529,572258,-2458,42387,-4853945,105223.0,75257,245816,42400916,715681,94519,254454,44933857,600974,-19262,-8638,-2532941,114707
2019/01/15,投信,13088,1186,19387036,1213,12664,151,18544287,93,424,1035,842749,1120.0,5567,196,6530868,323,31172,1572,54757625,3998,-25605,-1376,-48226757,-3675
2019/01/15,外資及陸資,199957,132233,259132288,372466,185407,135852,240349110,359384,14550,-3619,18783178,13082.0,104964,194463,162596519,881132,46429,173563,52820771,638723,58535,20900,109775748,242409
