日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
2021/02/22,投信,182,0,597925,0,16,0,52428,0,166,0,545497,0.0,18209,71,48252489,888,23998,2500,70504116,16875,-5789,-2429,-22251627,-15987
2021/02/22,外資及陸資,317107,183924,403517858,987618,334927,179676,419737788,931957,-17820,4248,-16219930,55661.0,62310,52671,105453955,722350,282211,68205,260131124,1006721,-219901,-15534,-154677169,-284371
2021/02/23,自營商,53169,302179,62898652,916424,55492,301701,63762107,873465,-2323,478,-863455,42959.0,105376,156083,129395587,1413039,118506,158109,44266330,1331788,-13130,-2026,85129257,81251
2021/02/23,投信,232,0,762379,0,7,0,23002,0,225,0,739377,0.0,18223,71,48419777,800,23787,2500,70005197,16325,-5564,-2429,-21585420,-15525
2021/02/23,外資及陸資,293211,189912,380151319,853394,298915,192674,386865905,931686,-5704,-2762,-6714586,-78292.0,64897,53728,108893199,759614,290502,72022,270183953,1113346,-225605,-18294,-161290754,-353732
2021/02/24,自營商,75533,514763,83907592,1194328,68950,525766,88012200,1207668,6583,-11003,-4104608,-13340.0,107904,117643,125248071,1328988,114867,109195,45578237,1187955,-6963,8448,79669834,141033
2021/02/24,投信,278,7,58270,25,826,6,2671449,0,-548,1,-2613179,25.0,18330,72,47163605,1178,24442,2500,71035850,17525,-6112,-2428,-23872245,-16347
2021/02/24,外資及陸資,373578,324881,504891780,1094066,390200,332935,510393905,1162508,-16622,-8054,-5502125,-68442.0,62652,48923,104749710,783129,297408,70038,268540662,1162564,-234756,-21115,-163790952,-379435
2021/02/25,自營商,60179,215815,66902840,1053438,54307,212552,64116178,881866,5872,3263,2786662,171572.0,113334,142187,130349382,1530229,114347,130530,46857826,1240277,-1013,11657,83491556,289952
2021/02/25,投信,999,0,3273372,0,40,0,130220,0,959,0,3143152,0.0,18746,72,49122200,789,23899,2500,70160171,14175,-5153,-2428,-21037971,-13386
2021/02/25,外資及陸資,326778,128526,394247966,765621,325079,125397,387022135,879494,1699,3129,7225831,-113873.0,76647,61549,115752325,790582,309704,79535,274592140,1320943,-233057,-17986,-158839815,-530361
2021/02/26,自營商,58895,269935,78322159,1182498,59547,287027,80227114,1305059,-652,-17092,-1904955,-122561.0,119190,153827,133171088,1650049,120861,159182,54233267,1419788,-1671,-5355,78937821,230261
2021/02/26,投信,176,0,560492,0,1361,0,3729559,0,-1185,0,-3169067,0.0,18566,72,47756229,1625,24904,2500,71377226,20250,-6338,-2428,-23620997,-18625
2021/02/26,外資及陸資,382020,191703,553375564,1107663,398873,200886,562605559,1121481,-16853,-9183,-9229995,-13818.0,71534,62985,111754379,952478,318801,90154,274556635,1473634,-247267,-27169,-162802256,-521156
2021/03/02,自營商,58503,386812,69067770,1264215,52519,377251,69298427,1141149,5984,9561,-230657,123066.0,123302,165398,133847452,1599840,118941,161254,55160778,1275257,4361,4144,78686674,324583
2021/03/02,投信,5,0,7632,0,245,3,779512,51,-240,-3,-771880,-51.0,18526,69,47548623,1481,25104,2500,71903652,17300,-6578,-2431,-24355029,-15819
2021/03/02,外資及陸資,376985,233225,514770365,1136989,367548,224196,495277599,1116396,9437,9029,19492766,20593.0,78035,72819,124312852,947471,315898,90959,267258343,1424164,-237863,-18140,-142945491,-476693
2021/03/03,自營商,52108,528608,66788600,1108814,52204,511756,67583896,1093131,-96,16852,-795296,15683.0,125227,124522,134097057,1414537,120590,118530,54616632,1106675,4637,5992,79480425,307862
2021/03/03,投信,792,7,2559987,21,115,7,371421,0,677,0,2188566,21.0,18657,69,48799684,895,24558,2500,71385604,10750,-5901,-2431,-22585920,-9855
2021/03/03,外資及陸資,325438,272987,412540639,935561,313597,268435,408193424,921993,11841,4552,4347215,13568.0,84156,60862,124978808,766807,310177,75739,266206839,1205049,-226021,-14877,-141228031,-438242
2021/03/04,自營商,59780,291616,75346774,1187167,62460,303830,76719380,1222382,-2680,-12214,-1372606,-35215.0,127566,151851,133381057,1460917,125729,158016,56762017,1162065,1837,-6165,76619040,298852
2021/03/04,投信,49,0,156028,0,694,0,2179376,0,-645,0,-2023348,0.0,18665,69,48044466,1338,25211,2500,72300612,13025,-6546,-2431,-24256146,-11687
2021/03/04,外資及陸資,382402,162859,535482052,939152,387616,169169,538147831,968380,-5214,-6310,-2665779,-29228.0,80194,66782,116783124,851712,311538,87969,257585320,1303089,-231344,-21187,-140802196,-451377
2021/03/05,自營商,55475,288063,69911356,1212345,52942,281578,69394897,1196061,2533,6485,516459,16284.0,128038,174540,134298234,1550263,123929,174251,57462786,1241448,4109,289,76835448,308815
2021/03/05,投信,16,0,50714,0,532,0,1685072,0,-516,0,-1634358,0.0,18575,69,47538797,1460,25637,2500,73316375,13075,-7062,-2431,-25777578,-11615
2021/03/05,外資及陸資,398953,204468,557788388,1214241,400874,205480,561110880,1170716,-1921,-1012,-3322492,43525.0,81421,69953,117249969,890482,312289,92152,260652740,1291914,-230868,-22199,-143402771,-401432
2021/03/08,自營商,63298,366127,80550781,1273526,62278,368235,80814974,1230129,1020,-2108,-264193,43397.0,129513,191547,136022944,1547905,124291,193357,59675595,1201312,5222,-1810,76347349,346593
2021/03/08,投信,8,0,25626,0,51,0,161255,0,-43,0,-135629,0.0,18526,69,47272671,1446,25631,2500,73157275,11000,-7105,-2431,-25884604,-9554
2021/03/08,外資及陸資,402641,247731,549916482,1288723,396229,246775,533381842,1325255,6412,956,16534640,-36532.0,85143,72947,123155574,843222,309599,94190,249312939,1262370,-224456,-21243,-126157365,-419148
2021/03/09,自營商,60459,371295,79019069,1088320,66306,392109,78111994,1184017,-5847,-20814,907075,-95697.0,130898,202335,139808355,1502230,131688,225050,62488479,1239945,-790,-22715,77319876,262285
2021/03/09,投信,366,0,1158061,0,12,0,37939,0,354,0,1120122,0.0,18684,69,47768759,1399,25435,2500,72540783,9425,-6751,-2431,-24772024,-8026
2021/03/09,外資及陸資,382466,277820,501318584,1241711,380405,272165,512723334,1201849,2061,5655,-11404750,39862.0,87765,78698,118532262,841545,310145,94286,256281295,1201453,-222380,-15588,-137749033,-359908
2021/03/10,自營商,52721,450745,65575335,891152,52223,451537,64128509,856385,498,-792,1446826,34767.0,130027,133035,135359179,1307965,130328,141850,56392529,987914,-301,-8815,78966650,320051
2021/03/10,投信,51,7,89725,33,21,7,66688,0,30,0,23037,33.0,18703,69,47946315,1184,25424,2500,72791149,5838,-6721,-2431,-24844834,-4654
2021/03/10,外資及陸資,296399,264038,379514407,906061,294796,256279,370727659,868005,1603,7759,8786748,38056.0,89735,72622,121339757,762723,310521,77389,250709867,1077894,-220786,-4767,-129370110,-315171
2021/03/11,自營商,52400,221644,68022485,767663,50851,213228,65183333,736543,1549,8416,2839152,31120.0,129396,148437,136569262,1416719,127089,148782,53242332,1059239,2307,-345,83326930,357480
2021/03/11,投信,1454,0,4701383,0,46,0,141552,0,1408,0,4559831,0.0,19040,69,49913618,524,24353,2500,70641083,3243,-5313,-2431,-20727465,-2719
2021/03/11,外資及陸資,295596,127305,378768734,734004,298624,129734,398450671,740242,-3028,-2429,-19681937,-6238.0,88002,84214,117094979,765850,314217,91410,268834859,1124660,-226215,-7196,-151739880,-358810
2021/03/12,自營商,49397,169361,55939030,511060,48286,170441,51086621,560051,1111,-1080,4852409,-48991.0,131571,162430,140624967,1387058,129890,163951,52149984,1060713,1681,-1521,88474983,326345
2021/03/12,投信,4335,0,9877449,0,4321,0,9806311,0,14,0,71138,0.0,19049,69,50109363,339,24348,2500,70836446,1848,-5299,-2431,-20727083,-1509
2021/03/12,外資及陸資,278342,107020,336978940,576157,287390,112566,347218989,607740,-9048,-5546,-10240049,-31583.0,85711,85003,110298118,710740,320974,97745,273044871,1119419,-235263,-12742,-162746753,-408679
2021/03/15,自營商,50861,207431,66480903,557721,52242,212189,66273075,583948,-1381,-4758,207828,-26227.0,133315,170241,145728147,1390747,133183,176792,57220404,1064101,132,-6551,88507743,326646
2021/03/15,投信,20621,2,62012361,30,20623,2,61976709,0,-2,0,35652,30.0,19051,69,49931835,315,24352,2500,70599053,953,-5301,-2431,-20667218,-638
2021/03/15,外資及陸資,328284,143340,399625393,648032,338110,149314,405483594,665534,-9826,-5974,-5858201,-17502.0,86995,88208,113623044,695846,329594,106924,282081239,1124602,-242599,-18716,-168458195,-428756
2021/03/16,自營商,67792,287113,85000575,621748,67011,256865,88516943,525495,781,30248,-3516368,96253.0,133297,193595,146502644,1489901,132198,169984,60916852,1063146,1099,23611,85585792,426755
2021/03/16,投信,18266,1,48302308,11,18014,1,47528849,0,252,0,773459,11.0,19285,69,50874190,105,24334,2500,70903207,670,-5049,-2431,-20029017,-565
2021/03/16,外資及陸資,326379,159389,409973080,587783,320007,164326,395368116,600508,6372,-4937,14604964,-12725.0,98074,85126,133267393,660585,334304,108779,288131600,1135987,-236230,-23653,-154864207,-475402
2021/03/17,自營商,79729,430856,91483616,676467,78684,439916,86214839,765702,1045,-9060,5268777,-89235.0,101870,75037,124407495,566637,91114,70061,36001834,606247,10756,4976,88405661,-39610
2021/03/17,投信,345,65,1117486,1141,439,66,1428130,68,-94,-1,-310644,1073.0,19157,68,50178646,1233,24350,0,70573065,0,-5193,68,-20394419,1233
2021/03/17,外資及陸資,225093,191429,271065749,569037,243963,206867,300470746,581728,-18870,-15438,-29404997,-12691.0,58726,29904,100011515,394387,293589,42897,257364270,361874,-234863,-12993,-157352755,32513
2021/03/18,自營商,40609,235970,51432431,817403,50346,224682,54956064,759320,-9737,11288,-3523633,58083.0,104188,104549,125067471,663900,103316,88375,39918975,650068,872,16174,85148496,13832
2021/03/18,投信,104,0,337719,0,57,1000,185143,7227,47,-1000,152576,-7227.0,19181,68,50490151,1023,24327,1000,70828911,7563,-5146,-932,-20338760,-6540
2021/03/18,外資及陸資,258641,121846,341961080,573424,262801,110720,338993973,555621,-4160,11126,2967107,17803.0,64824,50738,104396448,429498,303850,52605,259497632,382803,-239026,-1867,-155101184,46695
2021/03/19,自營商,45666,253477,65736918,883858,57085,279597,65077542,1000418,-11419,-26120,659376,-116560.0,103893,104963,128209094,661262,114593,114928,43668658,819634,-10700,-9965,84540436,-158372
2021/03/19,投信,65,0,208905,0,575,0,1841449,0,-510,0,-1632544,0.0,18717,68,48291547,1419,24373,1000,69983182,9625,-5656,-932,-21691635,-8206
2021/03/19,外資及陸資,287188,145501,392593079,739718,293533,148822,399986531,746874,-6345,-3321,-7393452,-7156.0,68538,54274,102653116,481712,313909,59462,262750931,434118,-245371,-5188,-160097815,47594
2021/03/22,自營商,42887,249431,54242349,778221,52283,232792,57455982,704258,-9396,16639,-3213633,73963.0,104604,123211,127128498,700783,124700,116606,45245718,742269,-20096,6605,81882780,-41486
2021/03/22,投信,519,0,1668861,0,64,0,206979,0,455,0,1461882,0.0,18753,68,48770417,1141,23954,1000,69172694,7713,-5201,-932,-20402277,-6572
2021/03/22,外資及陸資,299139,148733,367527764,657289,293136,141330,353124276,618165,6003,7403,14403488,39124.0,73160,64356,105367049,493226,312528,62141,252470212,406297,-239368,2215,-147103163,86929
2021/03/23,自營商,50212,240293,55164762,616539,43657,251132,49659892,675246,6555,-10839,5504870,-58707.0,109474,130346,132425907,682429,123066,134458,45122314,760893,-13592,-4112,87303593,-78464
2021/03/23,投信,609,0,1963733,0,23,0,74382,0,586,0,1889351,0.0,19338,68,50612225,1131,23953,1000,69104689,7550,-4615,-932,-18492464,-6419
2021/03/23,外資及陸資,278591,166129,294568175,657458,292708,165200,302514970,657287,-14117,929,-7946795,171.0,68736,66883,99976669,489254,322221,63739,254665874,401666,-253485,3144,-154689205,87588
2021/03/24,自營商,48303,361466,56945531,755303,49875,372923,58603805,756444,-1572,-11457,-1658274,-1141.0,112836,98329,132698049,631587,128147,90949,48161771,734422,-15311,7380,84536278,-102835
2021/03/24,投信,0,8,0,19,687,7,2195952,1,-687,1,-2195952,18.0,19184,68,49654357,1395,24486,1000,70184778,8938,-5302,-932,-20530421,-7543
2021/03/24,外資及陸資,253333,203663,312089340,641394,259256,221378,322703715,707917,-5923,-17715,-10614375,-66523.0,70953,41380,97098190,492621,330361,64902,260912818,449908,-259408,-23522,-163814628,42713
2021/03/25,自營商,43575,210097,48857374,722206,41817,201473,49632784,658867,1758,8624,-775410,63339.0,115177,124203,132087633,681605,128799,108208,47899554,723060,-13622,15995,84188079,-41455
2021/03/25,投信,75,0,240024,0,18,0,51913,0,57,0,188111,0.0,19241,68,49996347,1262,24486,1000,70403025,7900,-5245,-932,-20406678,-6638
2021/03/25,外資及陸資,273874,106178,346709849,548658,274119,98898,335500488,520405,-245,7280,11209361,28253.0,69899,51195,99830733,503265,329552,67437,252851408,429779,-259653,-16242,-153020675,73486
2021/03/26,自營商,43172,247980,54267808,765823,39415,240963,50930174,697998,3757,7017,3337634,67825.0,116234,142642,133448030,822303,126054,119709,44454505,770420,-9820,22933,88993525,51883
2021/03/26,投信,1080,0,3516139,0,2,0,6487,0,1078,0,3509652,0.0,19557,68,51831137,802,23724,1000,69051710,5700,-4167,-932,-17220573,-4898
2021/03/26,外資及陸資,250317,132861,334125165,623294,237669,124078,318866977,595274,12648,8783,15258188,28020.0,82689,60451,120937238,525761,329694,67910,261229768,409240,-247005,-7459,-140292530,116521
2021/03/29,自營商,44146,255492,51225645,859838,50569,253404,52855434,867693,-6423,2088,-1629789,-7855.0,117720,160239,136010641,955599,133963,135241,48006702,907335,-16243,24998,88003939,48264
2021/03/29,投信,141,0,462666,0,42,0,137967,0,99,0,324699,0.0,19639,68,52489943,652,23707,1000,69516486,5513,-4068,-932,-17026543,-4861
2021/03/29,外資及陸資,248691,148601,308193308,676838,250782,152859,304318055,722332,-2091,-4258,3875253,-45494.0,79781,64138,117241907,552081,331577,75855,254772807,461952,-251796,-11717,-137530900,90129
2021/03/30,自營商,34917,256435,44490292,646913,39781,263356,45821433,628630,-4864,-6921,-1331141,18283.0,117098,163961,136834060,1035872,138247,145884,49582669,971848,-21149,18077,87251391,64024
2021/03/30,投信,384,0,1268679,0,117,0,386520,0,267,0,882159,0.0,19598,68,52703955,502,23399,1000,68964656,5056,-3801,-932,-16260701,-4554
2021/03/30,外資及陸資,205546,142635,264969316,551738,199512,141378,258778486,578674,6034,1257,6190830,-26936.0,84595,66344,123364965,589878,330357,76804,255864664,501677,-245762,-10460,-132499699,88201
2021/03/31,自營商,36864,311067,49301685,600055,39940,308038,50655131,671769,-3076,3029,-1353446,-71714.0,117521,98438,136440022,715399,141519,97695,51040531,790839,-23998,743,85399491,-75440
2021/03/31,投信,39,7,128111,8,414,10,1354828,28,-375,-3,-1226717,-20.0,19441,65,51861741,557,23617,1000,69253683,4744,-4176,-935,-17391942,-4187
2021/03/31,外資及陸資,204480,199397,241920001,567763,218851,199702,255726953,598454,-14371,-305,-13806952,-30691.0,74636,48906,110155483,474408,334769,62625,255180265,451376,-260133,-13719,-145024782,23032
2021/04/01,自營商,37413,172183,44318773,570554,37843,169264,45200903,536065,-430,2919,-882130,34489.0,117285,122606,134412856,817514,141932,118927,49082234,871042,-24647,3679,85330622,-53528
2021/04/01,投信,317,0,1049161,0,159,0,526080,0,158,0,523081,0.0,19381,65,52075595,399,23399,1000,69074412,4388,-4018,-935,-16998817,-3989
2021/04/01,外資及陸資,237505,90596,286237650,429590,232543,91041,276880082,456511,4962,-445,9357568,-26921.0,82794,56725,118192500,525738,337965,70889,255220392,532679,-255171,-14164,-137027892,-6941
2021/04/06,自營商,39110,276561,52729121,753381,47680,251109,56640146,689882,-8570,25452,-3911025,63499.0,116420,160698,134738695,927467,149673,131572,52343629,956222,-33253,29126,82395066,-28755
2021/04/06,投信,714,0,2389050,0,3,0,10043,0,711,0,2379007,0.0,19552,65,53209551,197,22859,1000,68017375,4300,-3307,-935,-14807824,-4103
2021/04/06,外資及陸資,241403,143168,274224650,588530,242460,143653,270447806,573990,-1057,-485,3776844,14540.0,87232,62946,124613877,581695,343481,77595,259635327,595136,-256249,-14649,-135021450,-13441
2021/04/07,自營商,42798,268333,49289717,493461,47199,279760,46189927,538693,-4401,-11427,3099790,-45232.0,117600,114528,138289078,845295,155027,110889,52534187,928326,-37427,3639,85754891,-83031
2021/04/07,投信,66,273,218822,2790,192,7,643128,0,-126,266,-424306,2790.0,19457,65,53004153,138,22868,734,68200679,1126,-3411,-669,-15196526,-988
2021/04/07,外資及陸資,218264,153225,217312102,410927,224719,148654,232564094,419857,-6455,4571,-15251992,-8930.0,84006,53599,106814498,549582,346709,70672,257716028,564941,-262703,-17073,-150901530,-15359
2021/04/08,自營商,43609,223568,47015358,645128,45331,210040,47081893,617673,-1722,13528,-66535,27455.0,120279,149345,142352262,1023776,159428,132238,55904657,1092242,-39149,17107,86447605,-68466
2021/04/08,投信,453,264,1533111,444,11,2,34670,1,442,262,1498441,443.0,19573,65,53885645,70,22542,472,67729893,583,-2969,-407,-13844248,-513
2021/04/08,外資及陸資,241920,100567,266078484,453833,245939,100566,266674541,443059,-4019,1,-596057,10774.0,84274,64419,110296311,676101,350996,81491,263566485,667719,-266722,-17072,-153270174,8382
2021/04/09,自營商,46723,210852,44649271,568634,53258,215955,47902534,624473,-6535,-5103,-3253263,-55839.0,120840,157371,142305447,927934,166524,145360,59515088,1043727,-45684,12011,82790359,-115793
2021/04/09,投信,93,0,311661,0,46,0,154906,0,47,0,156755,0.0,19632,65,53793966,101,22554,472,67414088,613,-2922,-407,-13620122,-512
2021/04/09,外資及陸資,272684,104887,254719544,571400,289485,115022,271506392,600725,-16801,-10135,-16786848,-29325.0,76400,69424,97573246,776511,359923,96631,266200519,814661,-283523,-27207,-168627273,-38150
2021/04/12,自營商,53017,244375,52034454,608143,59334,245950,53269269,597967,-6317,-1575,-1234815,10176.0,122609,166157,142366870,903518,174580,155751,60990290,1004187,-51971,10406,81376580,-100669
2021/04/12,投信,31,1,104464,2,52,1,175117,0,-21,0,-70653,2.0,19613,65,53690748,84,22556,472,67384155,501,-2943,-407,-13693407,-417
2021/04/12,外資及陸資,294265,138204,280883747,572541,286869,136572,279309962,575873,7396,1632,1573785,-3332.0,80151,80790,97257906,822213,356278,106345,263949875,867954,-276127,-25555,-166691969,-45741
2021/04/13,自營商,76483,403927,79533807,849362,70168,399338,77264833,878782,6315,4589,2268974,-29420.0,128909,179142,147732418,897201,174532,164207,64152956,1032860,-45623,14935,83579462,-135659
2021/04/13,投信,2,0,6716,0,568,0,1908034,0,-566,0,-1901318,0.0,19451,65,53021345,87,22960,472,68581716,461,-3509,-407,-15560371,-374
2021/04/13,外資及陸資,376946,187636,345228824,683492,374393,190111,343513673,687085,2553,-2475,1715151,-3593.0,82109,82877,102171856,819898,355683,110907,266805900,880307,-273574,-28030,-164634044,-60409
2021/04/14,自營商,90820,584731,90745399,1158675,85697,610963,88528689,1274759,5123,-26232,2216710,-116084.0,130124,124991,144556920,871965,170637,127740,58362131,1069325,-40513,-2749,86194789,-197360
2021/04/14,投信,88,7,296688,11,22,7,73462,0,66,0,223226,11.0,19520,65,53472711,56,22963,472,68870367,403,-3443,-407,-15397656,-347
2021/04/14,外資及陸資,482634,357900,445863522,1079850,478104,349565,442125687,1073831,4530,8335,3737835,6019.0,85082,76533,101278847,832379,354118,101894,263070154,890514,-269036,-25361,-161791307,-58135
2021/04/15,自營商,55167,241393,61949479,770168,57653,239299,60237711,720779,-2486,2094,1711768,49389.0,129707,147457,146844520,1124653,172706,148140,57853223,1325341,-42999,-683,88991297,-200688
2021/04/15,投信,638,0,2173316,0,45,0,151874,0,593,0,2021442,0.0,19576,65,54312122,21,22426,472,67888748,496,-2850,-407,-13576626,-475
2021/04/15,外資及陸資,336665,129347,340958000,658825,338371,130316,338004252,660461,-1706,-969,2953748,-1636.0,88566,81911,104030472,984096,359308,108241,264791138,997426,-270742,-26330,-160760666,-13330
2021/04/16,自營商,55399,260381,63481057,762284,61014,262371,62196160,770483,-5615,-1990,1284897,-8199.0,129819,153674,150211918,1162644,178298,156359,59830178,1380178,-48479,-2685,90381740,-217534
2021/04/16,投信,4175,3,9802061,33,3718,4,8221864,1,457,-1,1580197,32.0,19816,64,55378607,35,22209,472,67442353,533,-2393,-408,-12063746,-498
2021/04/16,外資及陸資,349766,138386,378502695,680157,356323,139762,393489442,702667,-6557,-1376,-14986747,-22510.0,91865,83067,105998791,1015774,366914,110773,282252874,1053685,-275049,-27706,-176254083,-37911
2021/04/19,自營商,70855,262753,76201894,690985,84124,227745,82856814,591825,-13269,35008,-6654920,99160.0,128695,183326,148510245,1307244,188844,150965,64559373,1464140,-60149,32361,83950872,-156896
2021/04/19,投信,20867,0,66813329,0,20376,0,65102083,0,491,0,1711246,0.0,19988,64,56230285,27,21892,472,66659246,627,-1904,-408,-10428961,-600
2021/04/19,外資及陸資,401209,128722,379376622,572927,409524,129229,363729308,581897,-8315,-507,15647314,-8970.0,99168,86181,119613691,1095750,382532,114394,280771213,1137260,-283364,-28213,-161157522,-41510
2021/04/20,自營商,83442,250405,83696172,499628,89953,258100,80099989,530234,-6511,-7695,3596183,-30606.0,131123,191357,154034905,1340992,197909,166675,66410640,1546672,-66786,24682,87624265,-205680
2021/04/20,投信,17395,0,47994839,0,17315,0,47945026,0,80,0,49813,0.0,20018,64,56350706,23,21842,472,66749301,658,-1824,-408,-10398595,-635
2021/04/20,外資及陸資,378095,155163,366035896,574890,398164,157177,385446846,587483,-20069,-2014,-19410950,-12593.0,104353,93332,116038071,1144719,407781,123559,297474223,1198421,-303428,-30227,-181436152,-53702
2021/04/21,自營商,96464,395854,102529427,765180,101875,404295,108001749,823805,-5411,-8441,-5472322,-58625.0,107575,72144,130532051,678543,144170,71775,41378441,799504,-36595,369,89153610,-120961
2021/04/21,投信,88,58,299035,1011,586,6,1990226,0,-498,52,-1691191,1011.0,19590,61,54480476,1046,22062,0,67008074,0,-2472,61,-12527598,1046
2021/04/21,外資及陸資,318512,245302,325480842,731757,341833,253444,337388806,755096,-23321,-8142,-11907964,-23339.0,61509,50172,88456034,701829,382961,60918,267308196,623469,-321452,-10746,-178852162,78360
2021/04/22,自營商,81121,304478,66936194,1023384,74214,302692,68893385,1099048,6907,1786,-1957191,-75664.0,119084,114031,135639261,788368,148766,111872,48438209,964650,-29682,2159,87201052,-176282
2021/04/22,投信,7,0,23954,0,245,0,822723,0,-238,0,-798769,0.0,19557,61,54298135,1090,22267,0,67605500,0,-2710,61,-13307365,1090
2021/04/22,外資及陸資,549190,154687,470280202,776560,561187,156791,476389730,797640,-11997,-2104,-6109528,-21080.0,65455,66411,85485769,758550,395604,79261,269245736,709404,-330149,-12850,-183759967,49146
2021/04/23,自營商,49566,212632,47485442,744115,44870,206861,47455172,672063,4696,5771,30270,72052.0,121056,127288,135633580,845469,146072,119346,47544166,970852,-25016,7942,88089414,-125383
2021/04/23,投信,286,0,987013,0,7,0,23987,0,279,0,963026,0.0,19630,61,55025950,809,22061,0,67486511,0,-2431,61,-12460561,809
2021/04/23,外資及陸資,377502,115605,342221783,580605,379510,115792,339626254,572368,-2008,-187,2595529,8237.0,75860,71806,95519250,736495,408017,84843,279201433,681427,-332157,-13037,-183682183,55068
2021/04/26,自營商,51340,289563,53027802,906799,53313,278961,54798371,835505,-1973,10602,-1770569,71294.0,123931,149566,139918504,1147776,150866,131008,52237095,1200014,-26935,18558,87681409,-52238
2021/04/26,投信,885,0,3096935,0,8,0,28015,0,877,0,3068920,0.0,19864,61,56689541,528,21418,0,66288854,0,-1554,61,-9599313,528
2021/04/26,外資及陸資,328972,151892,324523394,659508,346028,148570,329137632,656512,-17056,3322,-4614238,2996.0,79146,82725,99164629,855123,428359,92440,291221469,803235,-349213,-9715,-192056840,51888
2021/04/27,自營商,50318,273387,52625718,662369,51926,289731,49453244,710919,-1608,-16344,3172474,-48550.0,125546,162978,145559908,1168220,154089,160768,54489715,1269147,-28543,2210,91070193,-100927
2021/04/27,投信,37,0,129881,0,24,0,84329,0,13,0,45552,0.0,19880,61,56875628,485,21421,0,66454234,0,-1541,61,-9578606,485
2021/04/27,外資及陸資,350120,159742,314693849,630067,380484,160175,324194053,632169,-30364,-433,-9500204,-2102.0,76473,84664,98407167,870970,456056,94812,300149773,818491,-379583,-10148,-201742606,52479
2021/04/28,自營商,46331,351148,43161036,607358,50463,347247,43097614,664698,-4132,3901,63422,-57340.0,125560,99016,142817127,804740,157907,100609,51749636,999369,-32347,-1593,91067491,-194629
2021/04/28,投信,21,6,23571,13,6,6,21035,0,15,0,2536,13.0,19897,61,56747501,513,21423,0,66298372,0,-1526,61,-9550871,513
2021/04/28,外資及陸資,295009,161841,247166846,466543,305102,168989,259990038,489776,-10093,-7148,-12823192,-23233.0,73993,75835,87482159,804280,463674,84000,301784531,786045,-389681,-8165,-214302372,18235
2021/04/29,自營商,51942,223278,57440898,792359,53638,222634,56106593,761093,-1696,644,1334305,31266.0,127804,122984,145382994,832978,161829,123931,52868297,1006392,-34025,-947,92514697,-173414
2021/04/29,投信,43,0,151092,0,51,0,179104,0,-8,0,-28012,0.0,19907,61,56908944,423,21441,0,66504706,0,-1534,61,-9595762,423
2021/04/29,外資及陸資,363932,104325,375179559,523365,372929,101861,369840493,534354,-8997,2464,5339066,-10989.0,75917,85569,92890099,808414,474643,91270,302917383,801298,-398726,-5701,-210027284,7116
